"result-list-entry__brand-title-container href","result-list-entry__brand-title","result-list-entry__brand-logo-container href","font-s href","block","result-list-entry__brand-logo-container href 2","slick-slide href","image-index-label","gallery__count","total-media-count-label","result-list-entry__map-link","result-list-entry__criteria href","font-highlight","font-highlight 2","onlySmall","onlyLarge","font-tabular 3","margin-top-none","margin-top-none 2","margin-top-none 3","block 2","result-list-entry__new-flag","onlySmall 2"
"https://www.immobilienscout24.de/expose/139156068","Wohnungstausch: Schliemannstraße 34","https://www.immobilienscout24.de/expose/139156068","https://www.immobilienscout24.de/expose/139156068","Wohnungsswap .de","https://www.immobilienscout24.de/expose/139156068","https://www.immobilienscout24.de/expose/139156068","1","/","10","Schliemannstraße 34, Prenzlauer Berg, Berlin","https://www.immobilienscout24.de/expose/139156068","~1.030 €","80 m²","2 Zi.","2","Zi.","Balkon/Terrasse","Aufzug","","Wohnungsswap .de","",""
"https://www.immobilienscout24.de/expose/137886514","RIVERSIDE - mit Wasserblick, direktem Wasserzugang und Südbalkon","https://www.immobilienscout24.de/expose/137886514","https://www.immobilienscout24.de/expose/137886514","Herr Stefan Prill","https://www.immobilienscout24.de/expose/137886514","https://www.immobilienscout24.de/expose/137886514","1","/","11","Rahnsdorf, Berlin","https://www.immobilienscout24.de/expose/137886514","1.704 €","80,37 m²","3 Zi.","3","Zi.","Balkon/Terrasse","Einbauküche","...","Herr Stefan Prill","",""
"https://www.immobilienscout24.de/expose/139969414","Dämeritzer-Ufer - 3,5 Zimmer im Dachgeschoss mit 42 qm Terrasse","https://www.immobilienscout24.de/expose/139969414","https://www.immobilienscout24.de/expose/139969414","Herr Stefan Prill","https://www.immobilienscout24.de/expose/139969414","https://www.immobilienscout24.de/expose/139969414","1","/","20","Abendseglersteig 73, Rahnsdorf, Berlin","https://www.immobilienscout24.de/expose/139969414","2.094 €","98,43 m²","3,5 Zi.","3,5","Zi.","Balkon/Terrasse","Einbauküche","...","Herr Stefan Prill","NEU","NEU"
"https://www.immobilienscout24.de/expose/140013929","Zaunkönige - 4 Zimmer mit Pakett, EBK und Balkon im Erstbezug.... befristet bis 30.07.2024","https://www.immobilienscout24.de/expose/140013929","https://www.immobilienscout24.de/expose/140013929","Herr Stefan Prill","https://www.immobilienscout24.de/expose/140013929","https://www.immobilienscout24.de/expose/140013929","1","/","19","Teutonenstraße 3, Altglienicke, Berlin","https://www.immobilienscout24.de/expose/140013929","2.250 €","100,71 m²","4 Zi.","4","Zi.","","","","Herr Stefan Prill","NEU","NEU"
"https://www.immobilienscout24.de/expose/139855763","3-Zimmer-Appartment mit Extra-Service!","https://www.immobilienscout24.de/expose/139855763","https://www.immobilienscout24.de/expose/139855763","Frau Nadine Richter","https://www.immobilienscout24.de/expose/139855763","https://www.immobilienscout24.de/expose/139855763","1","/","19","Karlsbader Straße 16, Schmargendorf, Berlin","https://www.immobilienscout24.de/expose/139855763","4.483,62 €","85,57 m²","3 Zi.","3","Zi.","Balkon/Terrasse","Einbauküche","...","Frau Nadine Richter","NEU","NEU"
"https://www.immobilienscout24.de/expose/139853298","1-Zimmer-Appartment mit Extra-Service!","https://www.immobilienscout24.de/expose/139853298","https://www.immobilienscout24.de/expose/139853298","Frau Nadine Richter","https://www.immobilienscout24.de/expose/139853298","https://www.immobilienscout24.de/expose/139853298","1","/","19","Karlsbader Straße 16, Schmargendorf, Berlin","https://www.immobilienscout24.de/expose/139853298","2.548,10 €","35,67 m²","1 Zi.","1","Zi.","Balkon/Terrasse","Einbauküche","...","Frau Nadine Richter","NEU","NEU"
"https://www.immobilienscout24.de/expose/139214427","Eberswalder.35 - Möbliertes wohnen auf Zeit","https://www.immobilienscout24.de/expose/139214427","https://www.immobilienscout24.de/expose/139214427","Herr Stegemann","https://www.immobilienscout24.de/expose/139214427","https://www.immobilienscout24.de/expose/139214427","1","/","35","Prenzlauer Berg, Berlin","https://www.immobilienscout24.de/expose/139214427","10.500 €","190 m²","4 Zi.","4","Zi.","Balkon/Terrasse","Einbauküche","...","Herr Stegemann","",""
"https://www.immobilienscout24.de/expose/139402913","Wittelsbacher.15 - Möbliertes wohnen auf Zeit","https://www.immobilienscout24.de/expose/139402913","https://www.immobilienscout24.de/expose/139402913","Herr Stegemann","https://www.immobilienscout24.de/expose/139402913","https://www.immobilienscout24.de/expose/139402913","1","/","14","Wilmersdorf, Berlin","https://www.immobilienscout24.de/expose/139402913","5.500 €","113 m²","3 Zi.","3","Zi.","Einbauküche","Gäste-WC","...","Herr Stegemann","",""
"https://www.immobilienscout24.de/expose/133523656","B.PLACE - Best Location – Wohnen am Park der Metropole","https://www.immobilienscout24.de/expose/133523656","https://www.immobilienscout24.de/neubau/b-place/neubauprojektvertrag-palais-am-brandenburger-tor/107999.html","Frau Eva Gerlach","https://www.immobilienscout24.de/expose/133523656","https://www.immobilienscout24.de/expose/133523656","1","/","18","Cora-Berliner-Straße 2-4, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/neubau/b-place/neubauprojektvertrag-palais-am-brandenburger-tor/107999.html","3.423,20 €","60 m²","2 Zi.","2","Zi.","Balkon/Terrasse","Einbauküche","...","Frau Eva Gerlach","",""
"https://www.immobilienscout24.de/expose/138404765","Moderne 2-Zimmer-Wohnung nahe der East-Side-Gallery","https://www.immobilienscout24.de/expose/138404765","https://www.immobilienscout24.de/expose/138404765","Firma DAHLER & COMPANY Berlin GmbH & Co. KG","https://www.immobilienscout24.de/expose/138404765","https://www.immobilienscout24.de/expose/138404765","1","/","9","Friedrichshain, Berlin","https://www.immobilienscout24.de/expose/138404765","2.250 €","100,25 m²","2 Zi.","2","Zi.","Balkon/Terrasse","Einbauküche","Keller","DAHLER Berlin","",""
"https://www.immobilienscout24.de/expose/133575771","Einzigartige Altbau-Dachgeschosswohnung in Top-Lage","https://www.immobilienscout24.de/expose/133575771","https://www.immobilienscout24.de/expose/133575771","Frau Nina Radtke","https://www.immobilienscout24.de/expose/133575771","https://www.immobilienscout24.de/expose/133575771","1","/","10","Prenzlauer Berg, Berlin","https://www.immobilienscout24.de/expose/133575771","3.974 €","126,2 m²","3 Zi.","3","Zi.","Balkon/Terrasse","Einbauküche","Keller","Radtke Immobilien GmbH","",""
"https://www.immobilienscout24.de/expose/140224386","900 € - 36.34 m² - 1.0 Zi.","https://www.immobilienscout24.de/expose/140224386","","","https://www.immobilienscout24.de/expose/140224386","https://www.immobilienscout24.de/expose/140224386","1","/","5","Friedrichshain, Berlin","https://www.immobilienscout24.de/expose/140224386","900 €","36,34 m²","NEU","1","Zi.","","","","","NEU","1 Zi."
"https://www.immobilienscout24.de/expose/140187327","SCHÖNE MÖBLIERTE  2-ZIMMER-WOHNUNG MIT BLICK AUF DIE SPREE IN HERTZEN BERLINS","https://www.immobilienscout24.de/expose/140187327","","","https://www.immobilienscout24.de/expose/140187327","https://www.immobilienscout24.de/expose/140187327","1","/","10","Charlottenburg, Berlin","https://www.immobilienscout24.de/expose/140187327","1.416,19 €","60,2 m²","NEU","2","Zi.","Balkon/Terrasse","Einbauküche","Keller","","NEU","2 Zi."
"https://www.immobilienscout24.de/expose/138917796","4 Jahre befristet - Großzügiger Altbau in zentraler Schöneberg Lage - Anfragen bitte schriftlich","https://www.immobilienscout24.de/expose/138917796","https://www.immobilienscout24.de/expose/138917796","Andrej Schafranek","https://www.immobilienscout24.de/expose/138917796","https://www.immobilienscout24.de/expose/138917796","1","/","10","Martin Luther Str. 84, Schöneberg, Berlin","https://www.immobilienscout24.de/expose/138917796","1.853 €","150,81 m²","5 Zi.","5","Zi.","Balkon/Terrasse","Einbauküche","","Andrej Schafranek Immobilien","",""
"https://www.immobilienscout24.de/expose/139827857","Wohnen in Kudamm Nähe - Große und helle 3 Zimmerwohnung","https://www.immobilienscout24.de/expose/139827857","https://www.immobilienscout24.de/expose/139827857","Ihr Vermietungsteam","https://www.immobilienscout24.de/expose/139827857","https://www.immobilienscout24.de/expose/139827857","1","/","6","Wilmersdorf, Berlin","https://www.immobilienscout24.de/expose/139827857","3.074 €","116 m²","3 Zi.","3","Zi.","Balkon/Terrasse","Einbauküche","Aufzug","TRENDCITY GmbH","",""
"https://www.immobilienscout24.de/expose/139608682","Sonnige Vier-Zimmer-Altbauwohnung.","https://www.immobilienscout24.de/expose/139608682","https://www.immobilienscout24.de/expose/139608682","Privat von  Pfennig","https://www.immobilienscout24.de/expose/139608682","https://www.immobilienscout24.de/expose/139608682","1","/","6","Philippistraße 8, Charlottenburg, Berlin","https://www.immobilienscout24.de/expose/139608682","1.592 €","105,32 m²","4 Zi.","4","Zi.","Einbauküche","","","Inseriert auf ohne-makler.net","",""
"https://www.immobilienscout24.de/expose/140171895","Exklusive voll möblierte 1- Zimmer-Neubauwohnung in Pankow: Modernes Wohnen","https://www.immobilienscout24.de/expose/140171895","https://www.immobilienscout24.de/expose/140171895","Privat von  Anabel Arnst","https://www.immobilienscout24.de/expose/140171895","https://www.immobilienscout24.de/expose/140171895","1","/","14","Treskowstr. 21, Heinersdorf, Berlin","https://www.immobilienscout24.de/expose/140171895","1.500 €","34 m²","1 Zi.","1","Zi.","Balkon/Terrasse","Einbauküche","Keller","Inseriert auf ohne-makler.net","NEU","NEU"
"https://www.immobilienscout24.de/expose/139808474","Teilmöbliert Wohnung, Berlin Südkreuz Bhf","https://www.immobilienscout24.de/expose/139808474","https://www.immobilienscout24.de/expose/139808474","Privat von  Yang","https://www.immobilienscout24.de/expose/139808474","https://www.immobilienscout24.de/expose/139808474","1","/","14","Werner-Voß-Damm -, Tempelhof, Berlin","https://www.immobilienscout24.de/expose/139808474","~2.090 €","90 m²","3 Zi.","3","Zi.","Keller","","","Inseriert auf ohne-makler.net","",""
"https://www.immobilienscout24.de/expose/140069000","Rooftop 71m² Terrace Furnished - Bergmannkiez - Dachwohnung 75m² Terrasse Möbliert","https://www.immobilienscout24.de/expose/140069000","https://www.immobilienscout24.de/expose/140069000","Angebot von  Preismeyer Verwaltungs GmbH","https://www.immobilienscout24.de/expose/140069000","https://www.immobilienscout24.de/expose/140069000","1","/","10","Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/140069000","2.250 €","71 m²","2 Zi.","2","Zi.","Balkon/Terrasse","Einbauküche","Gäste-WC","Inseriert auf ohne-makler.net","NEU","NEU"
"https://www.immobilienscout24.de/expose/140051517","Beeindruckendes Dachgeschoss, 5 Zimmer, 2 Bäder, 2 Terrassen!","https://www.immobilienscout24.de/expose/140051517","https://www.immobilienscout24.de/expose/140051517","Angebot von  MANSKE Immobilienverwaltung","https://www.immobilienscout24.de/expose/140051517","https://www.immobilienscout24.de/expose/140051517","1","/","19","Rothenburgstraße 44, Steglitz, Berlin","https://www.immobilienscout24.de/expose/140051517","2.250 €","113 m²","5 Zi.","5","Zi.","Balkon/Terrasse","","","Inseriert auf ohne-makler.net","NEU","NEU"
"https://www.immobilienscout24.de/expose/140036202","Helle und Moderne 3-Zimmer Wohnung ""möbliert"" in Steglitz","https://www.immobilienscout24.de/expose/140036202","https://www.immobilienscout24.de/expose/140036202","Privat von  Hr.Giese","https://www.immobilienscout24.de/expose/140036202","https://www.immobilienscout24.de/expose/140036202","1","/","30","Steglitz, Berlin","https://www.immobilienscout24.de/expose/140036202","~2.200 €","90 m²","3 Zi.","3","Zi.","Balkon/Terrasse","Einbauküche","Keller","Inseriert auf ohne-makler.net","NEU","NEU"
"https://www.immobilienscout24.de/expose/139074743","Stilvolle, geräumige, modernisierte 3-Zi.Whg. mit Balkon, EBK, Aufzug in Toplage. Befristet auf 3 J.","https://www.immobilienscout24.de/expose/139074743","https://www.immobilienscout24.de/expose/139074743","Privatangebot","https://www.immobilienscout24.de/expose/139074743","https://www.immobilienscout24.de/expose/139074743","1","/","11","Albrechtstraße -, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/139074743","2.576 €","116 m²","3 Zi.","3","Zi.","Balkon/Terrasse","Einbauküche","Keller","Inseriert auf ohne-makler.net","",""
"https://www.immobilienscout24.de/expose/140127784","Helles 3-Zimmer-Wohnung im 5.OG Berlin neben der Volkspark Humboldthain","https://www.immobilienscout24.de/expose/140127784","https://www.immobilienscout24.de/expose/140127784","Privatangebot","https://www.immobilienscout24.de/expose/140127784","https://www.immobilienscout24.de/expose/140127784","1","/","9","Voltastraße 36, Gesundbrunnen, Berlin","https://www.immobilienscout24.de/expose/140127784","2.900 €","132 m²","3 Zi.","3","Zi.","Balkon/Terrasse","Einbauküche","Garten","Inseriert auf ohne-makler.net","NEU","NEU"
"https://www.immobilienscout24.de/expose/140074205","DG-Wohnung nahe Wittenbergplatz mit 2 Schlafzimmern","https://www.immobilienscout24.de/expose/140074205","https://www.immobilienscout24.de/expose/140074205","Angebot von  Dr. Uta Maria Bräuer","https://www.immobilienscout24.de/expose/140074205","https://www.immobilienscout24.de/expose/140074205","1","/","17","Ansbacher Str. 11, Schöneberg, Berlin","https://www.immobilienscout24.de/expose/140074205","2.885 €","110 m²","3 Zi.","3","Zi.","Balkon/Terrasse","Einbauküche","Keller","Inseriert auf ohne-makler.net","",""
"https://www.immobilienscout24.de/expose/139937467","Helles 4-Zimmer-Penthouse über 2 Ebenen","https://www.immobilienscout24.de/expose/139937467","https://www.immobilienscout24.de/expose/139937467","Privatangebot","https://www.immobilienscout24.de/expose/139937467","https://www.immobilienscout24.de/expose/139937467","1","/","27","Dernburgstraße 26, Charlottenburg, Berlin","https://www.immobilienscout24.de/expose/139937467","3.350 €","130 m²","4 Zi.","4","Zi.","Balkon/Terrasse","Einbauküche","Keller","Inseriert auf ohne-makler.net","NEU","NEU"
"https://www.immobilienscout24.de/expose/137447200","Lichtdurchflutetes Penthouse mit umlaufender Terrasse und Tageslicht Bad","https://www.immobilienscout24.de/expose/137447200","https://www.immobilienscout24.de/expose/137447200","Ihr Best Place Vertriebsteam","https://www.immobilienscout24.de/expose/137447200","https://www.immobilienscout24.de/expose/137447200","1","/","17","Schlierseestraße 2, Grünau, Berlin","https://www.immobilienscout24.de/expose/137447200","3.634 €","112,4 m²","3 Zi.","3","Zi.","","","","Best Place Immobilien GmbH & Co. KG","",""
"https://www.immobilienscout24.de/expose/134804111","Traumhafte 3-Zimmer-Neubauwohnung mit großer Loggia – SOFORT BEZUGSFREI","https://www.immobilienscout24.de/expose/134804111","https://www.immobilienscout24.de/expose/134804111","Ihre Best Place Hausverwaltung","https://www.immobilienscout24.de/expose/134804111","https://www.immobilienscout24.de/expose/134804111","1","/","35","Biesdorf, Berlin","https://www.immobilienscout24.de/expose/134804111","1.988,45 €","82,9 m²","3 Zi.","3","Zi.","Balkon/Terrasse","Keller","Aufzug","Best Place Immobilien GmbH & Co. KG","",""
"https://www.immobilienscout24.de/expose/138315967","Sofort bezugsfreie 3-Zimmer Wohnung mit Privatgarten und Terrasse","https://www.immobilienscout24.de/expose/138315967","https://www.immobilienscout24.de/expose/138315967","Best Place Vermietungsteam","https://www.immobilienscout24.de/expose/138315967","https://www.immobilienscout24.de/expose/138315967","1","/","14","Schlierseestraße 2, Grünau, Berlin","https://www.immobilienscout24.de/expose/138315967","2.230 €","85,9 m²","3 Zi.","3","Zi.","","","","Best Place Immobilien GmbH & Co. KG","",""
"https://www.immobilienscout24.de/expose/137528366","Maisonette für Sie?","https://www.immobilienscout24.de/expose/137528366","https://www.immobilienscout24.de/expose/137528366","Vermietungsteam Berlin","https://www.immobilienscout24.de/expose/137528366","https://www.immobilienscout24.de/expose/137528366","1","/","9","Meinekestraße  23, Charlottenburg, Berlin","https://www.immobilienscout24.de/expose/137528366","3.532,30 €","172,51 m²","4 Zi.","4","Zi.","Balkon/Terrasse","Einbauküche","Aufzug","Thelen Immobilien Management GmbH","",""
"https://www.immobilienscout24.de/expose/114178861","**Schöne Maisonette für SIE im Grünen**","https://www.immobilienscout24.de/expose/114178861","https://www.immobilienscout24.de/expose/114178861","Vermietungsteam Berlin","https://www.immobilienscout24.de/expose/114178861","https://www.immobilienscout24.de/expose/114178861","1","/","16","Koenigsallee 19a, Grunewald, Berlin","https://www.immobilienscout24.de/expose/114178861","4.111,19 €","206,77 m²","3 Zi.","3","Zi.","Balkon/Terrasse","Einbauküche","Garten","Thelen Immobilien Management GmbH","",""
"https://www.immobilienscout24.de/expose/139845901","Möblierte 4-Zimmer-Altbauwohnung - Mietdauer etwa 2 Jahren - ab 01.04.2023","https://www.immobilienscout24.de/expose/139845901","https://www.immobilienscout24.de/expose/139845901","Herr Stefan Lepiorz","https://www.immobilienscout24.de/expose/139845901","https://www.immobilienscout24.de/expose/139845901","1","/","15","Bismarckstraße 70, Charlottenburg, Berlin","https://www.immobilienscout24.de/expose/139845901","2.690 €","130 m²","4 Zi.","4","Zi.","Balkon/Terrasse","","","Bamboola GmbH","",""
